Frame Number,Time Stamp (ms),Buffer Index
13069,445683,0
13070,445717,0
13071,445751,0
13072,445784,0
13073,445817,0
13074,445852,0
13075,445885,0
13076,445919,0
13077,445953,0
13078,445986,0
13079,446020,0
13080,446053,0
13081,446087,0
13082,446121,0
13083,446154,0
13084,446187,0
13085,446221,0
13086,446255,0
13087,446289,0
13088,446323,0
13089,446356,0
13090,446390,0
13091,446423,0
13092,446457,0
13093,446490,0
13094,446524,0
13095,446557,0
13096,446592,0
13097,446626,0
13098,446658,0
13099,446692,0
13100,446726,0
13101,446759,0
13102,446793,0
13103,446826,0
13104,446860,0
13105,446894,0
13106,446928,0
13107,446961,0
13108,446995,0
13109,447029,0
13110,447062,0
13111,447096,0
13112,447129,0
13113,447162,0
13114,447196,0
13115,447229,0
13116,447263,0
13117,447297,0
13118,447331,0
13119,447364,0
13120,447397,0
13121,447430,0
13122,447465,0
13123,447497,0
13124,447531,0
13125,447564,0
13126,447598,0
13127,447631,0
13128,447665,0
13129,447699,0
13130,447732,0
13131,447766,0
13132,447800,0
13133,447833,0
13134,447866,0
13135,447901,0
13136,447935,0
13137,447967,0
13138,448001,0
13139,448035,0
13140,448068,0
13141,448101,0
13142,448136,0
13143,448169,0
13144,448203,0
13145,448236,0
13146,448269,0
13147,448303,0
13148,448336,0
13149,448370,0
13150,448403,0
13151,448438,0
13152,448471,0
13153,448504,0
13154,448538,0
13155,448571,0
13156,448605,0
13157,448638,0
13158,448672,0
13159,448705,0
13160,448740,0
13161,448773,0
13162,448807,0
13163,448840,0
13164,448874,0
13165,448907,0
13166,448940,0
13167,448974,0
13168,449007,0
13169,449041,0
13170,449075,0
13171,449108,0
13172,449141,0
13173,449175,0
13174,449209,0
13175,449242,0
13176,449276,0
13177,449310,0
13178,449343,0
13179,449377,0
13180,449410,0
13181,449444,0
13182,449478,0
13183,449511,0
13184,449544,0
13185,449579,0
13186,449612,0
13187,449646,0
13188,449680,0
13189,449713,0
13190,449747,0
13191,449780,0
13192,449814,0
13193,449848,0
13194,449881,0
13195,449914,0
13196,449948,0
13197,449982,0
13198,450015,0
13199,450048,0
13200,450082,0
13201,450116,0
13202,450149,0
13203,450183,0
13204,450216,0
13205,450250,0
13206,450283,0
13207,450317,0
13208,450351,0
13209,450384,0
13210,450418,0
13211,450452,0
13212,450485,0
13213,450519,0
13214,450552,0
13215,450586,0
13216,450619,0
13217,450653,0
13218,450686,0
13219,450720,0
13220,450753,0
13221,450787,0
13222,450820,0
13223,450854,0
13224,450887,0
13225,450921,0
13226,450955,0
13227,450988,0
13228,451021,0
13229,451055,0
13230,451090,0
13231,451123,0
13232,451157,0
13233,451190,0
13234,451224,0
13235,451257,0
13236,451290,0
13237,451324,0
13238,451357,0
13239,451391,0
13240,451425,0
13241,451459,0
13242,451492,0
13243,451525,0
13244,451559,0
13245,451593,0
13246,451627,0
13247,451660,0
13248,451694,0
13249,451727,0
13250,451761,0
13251,451794,0
13252,451828,0
13253,451862,0
13254,451894,0
13255,451928,0
13256,451962,0
13257,451996,0
13258,452030,0
13259,452063,0
13260,452096,0
13261,452130,0
13262,452163,0
13263,452197,0
13264,452230,0
13265,452264,0
13266,452298,0
13267,452332,0
13268,452365,0
13269,452399,0
13270,452432,0
13271,452466,0
13272,452500,0
13273,452533,0
13274,452567,0
13275,452601,0
13276,452634,0
13277,452668,0
13278,452701,0
13279,452734,0
13280,452768,0
13281,452802,0
13282,452836,0
13283,452869,0
13284,452903,0
13285,452937,0
13286,452971,0
13287,453002,0
13288,453036,0
13289,453070,0
13290,453105,0
13291,453137,0
13292,453172,0
13293,453204,0
13294,453238,0
13295,453271,0
13296,453305,0
13297,453339,0
13298,453374,0
13299,453406,0
13300,453440,0
13301,453473,0
13302,453507,0
13303,453541,0
13304,453574,0
13305,453608,0
13306,453642,0
13307,453674,0
13308,453709,0
13309,453742,0
13310,453776,0
13311,453809,0
13312,453843,0
13313,453877,0
13314,453915,0
13315,453944,0
13316,453978,0
13317,454010,0
13318,454045,0
13319,454078,0
13320,454112,0
13321,454145,0
13322,454179,0
13323,454212,0
13324,454246,0
13325,454279,0
13326,454313,0
13327,454346,0
13328,454380,0
13329,454413,0
13330,454448,0
13331,454481,0
13332,454515,0
13333,454547,0
13334,454582,0
13335,454615,0
13336,454649,0
13337,454681,0
13338,454716,0
13339,454749,0
13340,454783,0
13341,454816,0
13342,454850,0
13343,454883,0
13344,454917,0
13345,454951,0
13346,454987,0
13347,455020,0
13348,455052,0
13349,455085,0
13350,455118,0
13351,455151,0
13352,455185,0
13353,455218,0
13354,455252,0
13355,455285,0
13356,455319,0
13357,455352,0
13358,455386,0
13359,455419,0
13360,455453,0
13361,455487,0
13362,455521,0
13363,455554,0
13364,455589,0
13365,455621,0
13366,455655,0
13367,455689,0
13368,455724,0
13369,455757,0
13370,455789,0
13371,455822,0
13372,455857,0
13373,455890,0
13374,455924,0
13375,455958,0
13376,455991,0
13377,456024,0
13378,456058,0
13379,456091,0
13380,456126,0
13381,456158,0
13382,456192,0
13383,456226,0
13384,456259,0
13385,456292,0
13386,456326,0
13387,456361,0
13388,456394,0
13389,456427,0
13390,456461,0
13391,456494,0
13392,456529,0
13393,456561,0
13394,456595,0
13395,456628,0
13396,456662,0
13397,456695,0
13398,456729,0
13399,456763,0
13400,456796,0
13401,456830,0
13402,456863,0
13403,456897,0
13404,456930,0
13405,456964,0
13406,456998,0
13407,457031,0
13408,457065,0
13409,457099,0
13410,457133,0
13411,457167,0
13412,457198,0
13413,457233,0
13414,457266,0
13415,457300,0
13416,457333,0
13417,457368,0
13418,457400,0
13419,457434,0
13420,457467,0
13421,457503,0
13422,457536,0
13423,457569,0
13424,457602,0
13425,457636,0
13426,457669,0
13427,457703,0
13428,457736,0
13429,457770,0
13430,457804,0
13431,457837,0
13432,457871,0
13433,457904,0
13434,457938,0
13435,457971,0
13436,458006,0
13437,458039,0
13438,458073,0
13439,458107,0
13440,458140,0
13441,458173,0
13442,458207,0
13443,458241,0
13444,458275,0
13445,458309,0
13446,458341,0
13447,458374,0
13448,458407,0
13449,458441,0
13450,458476,0
13451,458509,0
13452,458542,0
13453,458576,0
13454,458610,0
13455,458643,0
13456,458676,0
13457,458710,0
13458,458743,0
13459,458777,0
13460,458811,0
13461,458845,0
13462,458878,0
13463,458912,0
13464,458945,0
13465,458979,0
13466,459013,0
13467,459046,0
13468,459080,0
13469,459113,0
13470,459146,0
13471,459179,0
13472,459214,0
13473,459247,0
13474,459281,0
13475,459315,0
13476,459348,0
13477,459381,0
13478,459416,0
13479,459449,0
13480,459483,0
13481,459516,0
13482,459550,0
13483,459584,0
13484,459617,0
13485,459651,0
13486,459685,0
13487,459719,0
13488,459751,0
13489,459785,0
13490,459819,0
13491,459853,0
13492,459886,0
13493,459919,0
13494,459953,0
13495,459987,0
13496,460020,0
13497,460054,0
13498,460088,0
13499,460121,0
13500,460155,0
13501,460188,0
13502,460222,0
13503,460255,0
13504,460288,0
13505,460322,0
13506,460356,0
13507,460390,0
13508,460423,0
13509,460457,0
13510,460490,0
13511,460524,0
13512,460557,0
13513,460591,0
13514,460625,0
13515,460659,0
13516,460691,0
13517,460726,0
13518,460759,0
13519,460793,0
13520,460826,0
13521,460860,0
13522,460893,0
13523,460927,0
13524,460961,0
13525,460994,0
13526,461028,0
13527,461061,0
13528,461095,0
13529,461128,0
13530,461162,0
13531,461196,0
13532,461229,0
13533,461264,0
13534,461297,0
13535,461329,0
13536,461363,0
13537,461396,0
13538,461430,0
13539,461464,0
13540,461497,0
13541,461531,0
13542,461564,0
13543,461598,0
13544,461631,0
13545,461665,0
13546,461698,0
13547,461731,0
13548,461765,0
13549,461798,0
13550,461832,0
13551,461865,0
13552,461899,0
13553,461933,0
13554,461967,0
13555,462000,0
13556,462034,0
13557,462067,0
13558,462101,0
13559,462134,0
13560,462168,0
13561,462201,0
13562,462235,0
13563,462268,0
13564,462303,0
13565,462336,0
13566,462370,0
13567,462403,0
13568,462437,0
13569,462470,0
13570,462504,0
13571,462538,0
13572,462571,0
13573,462605,0
13574,462639,0
13575,462671,0
13576,462705,0
13577,462739,0
13578,462772,0
13579,462806,0
13580,462840,0
13581,462873,0
13582,462907,0
13583,462940,0
13584,462974,0
13585,463007,0
13586,463041,0
13587,463074,0
13588,463109,0
13589,463142,0
13590,463176,0
13591,463209,0
13592,463242,0
13593,463276,0
13594,463309,0
13595,463343,0
13596,463378,0
13597,463411,0
13598,463444,0
13599,463478,0
13600,463512,0
13601,463545,0
13602,463578,0
13603,463612,0
13604,463646,0
13605,463680,0
13606,463713,0
13607,463746,0
13608,463780,0
13609,463814,0
13610,463847,0
13611,463881,0
13612,463915,0
13613,463947,0
13614,463982,0
13615,464014,0
13616,464049,0
13617,464083,0
13618,464116,0
13619,464148,0
13620,464182,0
13621,464216,0
13622,464249,0
13623,464283,0
13624,464317,0
13625,464350,0
13626,464384,0
13627,464417,0
13628,464450,0
13629,464484,0
13630,464517,0
13631,464551,0
13632,464585,0
13633,464618,0
13634,464652,0
13635,464685,0
13636,464720,0
13637,464752,0
13638,464786,0
13639,464819,0
13640,464853,0
13641,464887,0
13642,464920,0
13643,464954,0
13644,464988,0
13645,465022,0
13646,465056,0
13647,465088,0
13648,465122,0
13649,465156,0
13650,465189,0
13651,465223,0
13652,465256,0
13653,465290,0
13654,465324,0
13655,465357,0
13656,465391,0
13657,465424,0
13658,465458,0
13659,465492,0
13660,465525,0
13661,465559,0
13662,465593,0
13663,465626,0
13664,465660,0
13665,465693,0
13666,465727,0
13667,465760,0
13668,465794,0
13669,465828,0
13670,465861,0
13671,465895,0
13672,465929,0
13673,465962,0
13674,465997,0
13675,466029,0
13676,466064,0
13677,466098,0
13678,466131,0
13679,466165,0
13680,466198,0
13681,466232,0
13682,466265,0
13683,466299,0
13684,466332,0
13685,466366,0
13686,466400,0
13687,466433,0
13688,466467,0
13689,466500,0
13690,466534,0
13691,466567,0
13692,466601,0
13693,466634,0
13694,466668,0
13695,466701,0
13696,466735,0
13697,466769,0
13698,466802,0
13699,466835,0
13700,466868,0
13701,466902,0
13702,466937,0
13703,466970,0
13704,467004,0
13705,467037,0
13706,467071,0
13707,467104,0
13708,467139,0
13709,467172,0
13710,467206,0
13711,467240,0
13712,467273,0
13713,467305,0
13714,467340,0
13715,467373,0
13716,467406,0
13717,467440,0
13718,467473,0
13719,467507,0
13720,467541,0
13721,467575,0
13722,467607,0
13723,467641,0
13724,467675,0
13725,467709,0
13726,467742,0
13727,467775,0
13728,467809,0
13729,467842,0
13730,467876,0
13731,467909,0
13732,467944,0
13733,467976,0
13734,468011,0
13735,468043,0
13736,468078,0
13737,468111,0
13738,468144,0
13739,468178,0
13740,468211,0
13741,468245,0
13742,468279,0
13743,468311,0
13744,468346,0
13745,468379,0
13746,468412,0
13747,468446,0
13748,468479,0
13749,468513,0
13750,468547,0
13751,468581,0
13752,468614,0
13753,468648,0
13754,468680,0
13755,468715,0
13756,468748,0
13757,468782,0
13758,468815,0
13759,468849,0
13760,468882,0
13761,468916,0
13762,468949,0
13763,468983,0
13764,469017,0
13765,469051,0
13766,469084,0
13767,469118,0
13768,469152,0
13769,469184,0
13770,469218,0
13771,469251,0
13772,469285,0
13773,469318,0
13774,469352,0
13775,469387,0
13776,469420,0
13777,469453,0
13778,469486,0
13779,469520,0
13780,469554,0
13781,469588,0
13782,469622,0
13783,469655,0
13784,469689,0
13785,469722,0
13786,469756,0
13787,469789,0
13788,469823,0
13789,469857,0
13790,469890,0
13791,469923,0
13792,469957,0
13793,469991,0
13794,470025,0
13795,470058,0
13796,470091,0
13797,470125,0
13798,470159,0
13799,470192,0
13800,470226,0
13801,470259,0
13802,470293,0
13803,470326,0
13804,470360,0
13805,470393,0
13806,470427,0
13807,470460,0
13808,470494,0
13809,470528,0
13810,470561,0
13811,470595,0
13812,470628,0
13813,470662,0
13814,470696,0
13815,470729,0
13816,470762,0
13817,470796,0
13818,470830,0
13819,470864,0
13820,470897,0
13821,470931,0
13822,470964,0
13823,470997,0
13824,471031,0
13825,471066,0
13826,471099,0
13827,471132,0
13828,471166,0
13829,471200,0
13830,471233,0
13831,471266,0
13832,471300,0
13833,471333,0
13834,471367,0
13835,471400,0
13836,471434,0
13837,471467,0
13838,471501,0
13839,471535,0
13840,471569,0
13841,471602,0
13842,471636,0
13843,471669,0
13844,471703,0
13845,471737,0
13846,471770,0
13847,471804,0
13848,471837,0
13849,471871,0
13850,471905,0
13851,471938,0
13852,471971,0
13853,472005,0
13854,472039,0
13855,472072,0
13856,472105,0
13857,472138,0
13858,472173,0
13859,472207,0
13860,472240,0
13861,472273,0
13862,472308,0
13863,472341,0
13864,472375,0
13865,472408,0
13866,472442,0
13867,472476,0
13868,472509,0
13869,472542,0
13870,472576,0
13871,472609,0
13872,472643,0
13873,472677,0
13874,472711,0
13875,472744,0
13876,472778,0
13877,472811,0
13878,472845,0
13879,472879,0
13880,472911,0
13881,472945,0
13882,472979,0
13883,473012,0
13884,473046,0
13885,473080,0
13886,473113,0
13887,473147,0
13888,473180,0
13889,473214,0
13890,473249,0
13891,473281,0
13892,473315,0
13893,473349,0
13894,473382,0
13895,473416,0
13896,473450,0
13897,473483,0
13898,473517,0
13899,473550,0
13900,473584,0
13901,473617,0
13902,473650,0
13903,473684,0
13904,473718,0
13905,473751,0
13906,473785,0
13907,473818,0
13908,473852,0
13909,473885,0
13910,473919,0
13911,473952,0
13912,473986,0
13913,474020,0
13914,474054,0
13915,474087,0
13916,474121,0
13917,474154,0
13918,474187,0
13919,474222,0
13920,474255,0
13921,474289,0
13922,474322,0
13923,474356,0
13924,474390,0
13925,474423,0
13926,474457,0
13927,474491,0
13928,474523,0
13929,474557,0
13930,474590,0
13931,474623,0
13932,474657,0
13933,474691,0
13934,474725,0
13935,474757,0
13936,474791,0
13937,474826,0
13938,474859,0
13939,474892,0
13940,474926,0
13941,474959,0
13942,474993,0
13943,475026,0
13944,475060,0
13945,475094,0
13946,475127,0
13947,475160,0
13948,475194,0
13949,475227,0
13950,475261,0
13951,475295,0
13952,475328,0
13953,475362,0
13954,475396,0
13955,475429,0
13956,475462,0
13957,475496,0
13958,475530,0
13959,475564,0
13960,475597,0
13961,475631,0
13962,475664,0
13963,475697,0
13964,475731,0
13965,475765,0
13966,475799,0
13967,475832,0
13968,475865,0
13969,475900,0
13970,475933,0
13971,475967,0
13972,476001,0
13973,476034,0
13974,476067,0
13975,476100,0
13976,476134,0
13977,476167,0
13978,476201,0
13979,476235,0
13980,476269,0
13981,476303,0
13982,476336,1
13983,476370,0
13984,476403,0
13985,476437,0
13986,476470,0
13987,476504,0
13988,476537,0
13989,476571,0
13990,476605,0
13991,476637,0
13992,476671,0
13993,476705,0
13994,476739,0
13995,476773,0
13996,476806,0
13997,476840,0
13998,476872,0
13999,476906,0
14000,476940,0
14001,476974,0
14002,477007,0
14003,477040,0
14004,477075,0
14005,477108,0
14006,477142,0
14007,477175,0
14008,477209,0
14009,477242,0
14010,477276,0
14011,477309,0
14012,477343,0
14013,477376,0
14014,477411,0
14015,477443,0
14016,477478,0
14017,477510,0
14018,477544,0
14019,477579,0
14020,477612,0
14021,477645,0
14022,477679,0
14023,477712,0
14024,477745,0
14025,477779,0
14026,477813,0
14027,477846,0
14028,477880,0
14029,477913,0
14030,477947,0
14031,477980,0
14032,478014,0
14033,478048,0
14034,478082,0
14035,478114,0
14036,478149,0
14037,478182,0
14038,478215,0
14039,478250,0
14040,478283,0
14041,478316,0
14042,478350,0
14043,478384,0
14044,478418,0
14045,478451,0
14046,478485,0
14047,478518,0
14048,478552,0
14049,478586,0
14050,478619,0
14051,478653,0
14052,478686,0
14053,478720,0
14054,478754,0
14055,478787,0
14056,478821,0
14057,478855,0
14058,478889,0
14059,478921,0
14060,478955,0
14061,478988,0
14062,479023,0
14063,479056,0
14064,479090,0
14065,479123,0
14066,479156,0
14067,479190,0
14068,479224,0
14069,479256,0
14070,479290,0
14071,479325,0
14072,479359,0
14073,479393,0
14074,479427,0
14075,479460,0
14076,479492,0
14077,479525,0
14078,479559,0
14079,479593,0
14080,479627,0
14081,479660,0
14082,479694,0
14083,479727,0
14084,479761,0
14085,479795,0
14086,479827,0
14087,479861,0
14088,479895,0
14089,479929,0
14090,479963,0
14091,479996,0
14092,480030,0
14093,480064,0
14094,480097,0
14095,480131,0
14096,480164,0
14097,480197,0
14098,480231,0
14099,480265,0
14100,480299,0
14101,480332,0
14102,480366,0
14103,480399,0
14104,480432,0
14105,480466,0
14106,480500,0
14107,480533,0
14108,480566,0
14109,480600,0
14110,480633,0
14111,480667,0
14112,480700,0
14113,480735,0
14114,480768,0
14115,480802,0
14116,480835,0
14117,480868,0
14118,480903,0
14119,480935,0
14120,480969,0
14121,481002,0
14122,481037,0
14123,481070,0
14124,481104,0
14125,481137,0
14126,481170,0
14127,481205,0
14128,481239,0
14129,481272,0
14130,481305,0
14131,481338,0
14132,481372,0
14133,481405,0
14134,481439,0
14135,481472,0
14136,481506,0
14137,481539,0
14138,481573,0
14139,481606,0
14140,481640,0
14141,481674,0
14142,481707,0
14143,481741,0
14144,481775,0
14145,481808,0
14146,481842,0
14147,481876,0
14148,481909,0
14149,481942,0
14150,481976,0
14151,482009,0
14152,482043,0
14153,482077,0
14154,482110,0
14155,482144,0
14156,482177,0
14157,482211,0
14158,482245,0
14159,482279,0
14160,482312,0
14161,482346,0
14162,482379,0
14163,482413,0
14164,482447,0
14165,482480,0
14166,482513,0
14167,482547,0
14168,482580,0
14169,482614,0
14170,482648,0
14171,482681,0
14172,482716,0
14173,482749,0
14174,482782,0
14175,482815,0
14176,482849,0
14177,482882,0
14178,482916,0
14179,482950,0
14180,482983,0
14181,483016,0
14182,483050,0
14183,483084,0
14184,483117,0
14185,483151,0
14186,483184,0
14187,483219,0
14188,483252,0
14189,483285,0
14190,483319,0
14191,483352,0
14192,483386,0
14193,483419,0
14194,483453,0
14195,483487,0
14196,483520,0
14197,483554,0
14198,483587,0
14199,483621,0
14200,483654,0
14201,483688,0
14202,483723,0
14203,483755,0
14204,483789,0
14205,483822,0
14206,483856,0
14207,483889,0
14208,483923,0
14209,483956,0
14210,483991,0
14211,484024,0
14212,484057,0
14213,484091,0
14214,484124,0
14215,484158,0
14216,484192,0
14217,484226,0
14218,484259,0
14219,484293,0
14220,484326,0
14221,484359,0
14222,484393,0
14223,484427,0
14224,484460,0
14225,484493,0
14226,484527,0
14227,484561,0
14228,484596,0
14229,484629,0
14230,484662,0
14231,484696,0
14232,484728,0
14233,484763,0
14234,484797,0
14235,484832,0
14236,484863,0
14237,484897,0
14238,484930,0
14239,484964,0
14240,484997,0
14241,485031,0
14242,485065,0
14243,485099,0
14244,485133,0
14245,485166,0
14246,485199,0
14247,485233,0
14248,485266,0
14249,485300,0
14250,485333,0
14251,485368,0
14252,485401,0
14253,485434,0
14254,485468,0
14255,485501,0
14256,485535,0
14257,485568,0
14258,485602,0
14259,485635,0
14260,485669,0
14261,485702,0
14262,485736,0
14263,485770,0
14264,485804,0
14265,485837,0
14266,485871,0
14267,485904,0
14268,485939,0
14269,485972,0
14270,486006,0
14271,486039,0
14272,486074,0
14273,486106,0
14274,486140,0
14275,486173,0
14276,486207,0
14277,486241,0
14278,486274,0
14279,486308,0
14280,486341,0
14281,486375,0
14282,486408,0
14283,486442,0
14284,486475,0
14285,486509,0
14286,486543,0
14287,486576,0
14288,486610,0
14289,486643,0
14290,486677,0
14291,486711,0
14292,486744,0
14293,486777,0
14294,486812,0
14295,486845,0
14296,486879,0
14297,486913,0
14298,486946,0
14299,486979,0
14300,487012,0
14301,487046,0
14302,487080,0
14303,487113,0
14304,487147,0
14305,487182,0
14306,487215,0
14307,487248,0
14308,487282,0
14309,487315,0
14310,487349,0
14311,487383,0
14312,487416,0
14313,487450,0
14314,487483,0
14315,487517,0
14316,487551,0
14317,487584,0
14318,487618,0
14319,487650,0
14320,487686,0
14321,487718,0
14322,487753,0
14323,487786,0
14324,487819,0
14325,487853,0
14326,487886,0
14327,487920,0
14328,487953,0
14329,487987,0
14330,488020,0
14331,488055,0
14332,488088,0
14333,488121,0
14334,488154,0
14335,488188,0
14336,488221,0
14337,488255,0
14338,488288,0
14339,488321,0
14340,488355,0
14341,488388,0
14342,488421,0
14343,488455,0
14344,488489,0
14345,488522,0
14346,488555,0
14347,488589,0
14348,488623,0
14349,488657,0
14350,488691,0
14351,488724,0
14352,488758,0
14353,488791,0
14354,488825,0
14355,488858,0
14356,488892,0
14357,488925,0
14358,488959,0
14359,488993,0
14360,489026,0
14361,489060,0
14362,489093,0
14363,489126,0
14364,489161,0
14365,489194,0
14366,489227,0
14367,489261,0
14368,489294,0
14369,489329,0
14370,489362,0
14371,489395,0
14372,489429,0
14373,489462,0
14374,489496,0
14375,489530,0
14376,489562,0
14377,489596,0
14378,489630,0
14379,489664,0
14380,489698,0
14381,489731,0
14382,489764,0
14383,489798,0
14384,489832,0
14385,489866,0
14386,489900,0
14387,489933,0
14388,489966,0
14389,489999,0
14390,490034,0
14391,490067,0
14392,490101,0
14393,490135,0
14394,490169,0
14395,490202,0
14396,490239,0
14397,490269,0
14398,490303,0
14399,490336,0
14400,490369,0
14401,490402,0
14402,490436,0
14403,490469,0
14404,490504,0
14405,490537,0
14406,490571,0
14407,490604,0
14408,490638,0
14409,490671,0
14410,490704,0
14411,490738,0
14412,490772,0
14413,490806,0
14414,490839,0
14415,490872,0
14416,490906,0
14417,490940,0
14418,490974,0
14419,491007,0
14420,491040,0
14421,491074,0
14422,491107,0
14423,491141,0
14424,491175,0
14425,491208,0
14426,491242,0
14427,491275,0
14428,491309,0
14429,491343,0
14430,491375,0
14431,491409,0
14432,491443,0
14433,491477,0
14434,491510,0
14435,491544,0
14436,491578,0
14437,491612,0
14438,491645,0
14439,491679,0
14440,491713,0
14441,491746,0
14442,491780,0
14443,491814,0
14444,491847,0
14445,491880,0
14446,491913,0
14447,491948,0
14448,491981,0
14449,492014,0
14450,492048,0
14451,492081,0
14452,492114,0
14453,492148,0
14454,492182,0
14455,492216,0
14456,492250,0
14457,492283,0
14458,492317,0
14459,492351,0
14460,492385,0
14461,492418,0
14462,492452,0
14463,492486,0
14464,492519,0
14465,492552,0
14466,492587,0
14467,492619,0
14468,492653,0
14469,492687,0
14470,492721,0
14471,492754,0
14472,492789,0
14473,492821,0
14474,492856,0
14475,492889,0
14476,492923,0
14477,492956,0
14478,492990,0
14479,493023,0
14480,493057,0
14481,493090,0
14482,493124,0
14483,493157,0
14484,493191,0
14485,493225,0
14486,493258,0
14487,493291,0
14488,493326,0
14489,493358,0
14490,493391,0
14491,493425,0
14492,493458,0
14493,493493,0
14494,493527,0
14495,493560,0
14496,493594,0
14497,493627,0
14498,493660,0
14499,493694,0
14500,493728,0
14501,493761,0
14502,493795,0
14503,493828,0
14504,493862,0
14505,493895,0
14506,493928,0
14507,493964,0
14508,493996,0
14509,494030,0
14510,494063,0
14511,494097,0
14512,494130,0
14513,494164,0
14514,494198,0
14515,494231,0
14516,494265,0
14517,494298,0
14518,494331,0
14519,494365,0
14520,494399,0
14521,494432,0
14522,494466,0
14523,494499,0
14524,494533,0
14525,494566,0
14526,494600,0
14527,494633,0
14528,494666,0
14529,494699,0
14530,494733,0
14531,494768,0
14532,494801,0
14533,494835,0
14534,494868,0
14535,494901,0
14536,494935,0
14537,494969,0
14538,495003,0
14539,495036,0
14540,495070,0
14541,495103,0
14542,495137,0
14543,495171,0
14544,495204,0
14545,495238,0
14546,495271,0
14547,495304,0
14548,495337,0
14549,495371,0
14550,495405,0
14551,495438,0
14552,495472,0
14553,495506,0
14554,495539,0
14555,495573,0
14556,495607,0
14557,495640,0
14558,495674,0
14559,495707,0
14560,495741,0
14561,495774,0
14562,495808,0
14563,495841,0
14564,495875,0
14565,495909,0
14566,495942,0
14567,495976,0
14568,496009,0
14569,496044,0
14570,496077,0
14571,496109,0
14572,496143,0
14573,496178,0
14574,496211,0
14575,496245,0
14576,496279,0
14577,496313,0
14578,496345,0
14579,496378,0
14580,496412,0
14581,496446,0
14582,496479,0
14583,496512,0
14584,496546,0
14585,496580,0
14586,496614,0
14587,496647,0
14588,496681,0
14589,496714,0
14590,496748,0
14591,496782,0
14592,496816,0
14593,496849,0
14594,496882,0
14595,496916,0
14596,496949,0
14597,496983,0
14598,497016,0
14599,497050,0
14600,497084,0
14601,497117,0
14602,497151,0
14603,497184,0
14604,497218,0
14605,497251,0
14606,497285,0
14607,497319,0
14608,497353,0
14609,497386,0
14610,497419,0
14611,497452,0
14612,497486,0
14613,497520,0
14614,497553,0
14615,497587,0
14616,497620,0
14617,497655,0
14618,497688,0
14619,497721,0
14620,497755,0
14621,497788,0
14622,497822,0
14623,497856,0
14624,497894,0
14625,497923,0
14626,497956,0
14627,497990,0
14628,498024,0
14629,498058,0
14630,498091,0
14631,498125,0
14632,498159,0
14633,498192,0
14634,498225,0
14635,498259,0
14636,498292,0
14637,498326,0
14638,498360,0
14639,498394,0
14640,498427,0
14641,498461,0
14642,498494,0
14643,498528,0
14644,498562,0
14645,498595,0
14646,498629,0
14647,498662,0
14648,498696,0
14649,498729,0
14650,498763,0
14651,498796,0
14652,498830,0
14653,498864,0
14654,498897,0
14655,498931,0
14656,498965,0
14657,498998,0
14658,499031,0
14659,499066,0
14660,499098,0
14661,499133,0
14662,499166,0
14663,499199,0
14664,499233,0
14665,499267,0
14666,499300,0
14667,499335,0
14668,499367,0
14669,499402,0
14670,499434,0
14671,499468,0
14672,499501,0
14673,499536,0
14674,499569,0
14675,499603,0
14676,499636,0
14677,499670,0
14678,499703,0
14679,499737,0
14680,499770,0
14681,499804,0
14682,499837,0
14683,499872,0
14684,499905,0
14685,499939,0
14686,499972,0
14687,500006,0
14688,500039,0
14689,500073,0
14690,500106,0
14691,500140,0
14692,500173,0
14693,500208,0
14694,500241,0
14695,500274,0
14696,500307,0
14697,500341,0
14698,500374,0
14699,500408,0
14700,500442,0
14701,500475,0
14702,500510,0
14703,500543,0
14704,500577,0
14705,500610,0
14706,500643,0
14707,500677,0
14708,500710,0
14709,500744,0
14710,500777,0
14711,500811,0
14712,500844,0
14713,500878,0
14714,500911,0
14715,500946,0
14716,500978,0
14717,501013,0
14718,501045,0
14719,501079,0
14720,501113,0
14721,501147,0
14722,501180,0
14723,501214,0
14724,501247,0
14725,501280,0
14726,501314,0
14727,501347,0
14728,501381,0
14729,501415,0
14730,501448,0
14731,501482,0
14732,501517,0
14733,501549,0
14734,501582,0
14735,501616,0
14736,501650,0
14737,501683,0
14738,501717,0
14739,501751,0
14740,501784,0
14741,501817,0
14742,501851,0
14743,501884,0
14744,501918,0
14745,501951,0
14746,501985,0
14747,502019,0
14748,502052,0
14749,502086,0
14750,502119,0
14751,502153,0
14752,502186,0
14753,502220,0
14754,502253,0
14755,502287,0
14756,502321,0
14757,502355,0
14758,502388,0
14759,502422,0
14760,502455,0
14761,502488,0
14762,502523,0
14763,502556,0
14764,502590,0
14765,502623,0
14766,502657,0
14767,502690,0
14768,502724,0
14769,502757,0
14770,502791,0
14771,502825,0
14772,502859,0
14773,502892,0
14774,502925,0
14775,502959,0
14776,502993,0
14777,503026,0
14778,503059,0
14779,503093,0
14780,507124,0
14781,507132,0
14782,507291,0
14783,507299,0
14784,537890,0
14785,537924,0
14786,537957,0
14787,537991,0
14788,538024,0
14789,538058,0
14790,538092,0
14791,538125,0
14792,538159,0
14793,538193,0
14794,538226,0
14795,538259,0
14796,538293,0
14797,538327,0
14798,538360,0
14799,538394,0
14800,538427,0
14801,538461,0
14802,538495,0
14803,538529,0
14804,538562,0
14805,538595,0
14806,538629,0
14807,538663,0
14808,538696,0
14809,538730,0
14810,538764,0
14811,538797,0
14812,538831,0
14813,538865,0
14814,538898,0
14815,538931,0
